"GUEST_DETAILS_ID","BOOKING_ID","ADULTS","CHILDREN","BABIES","IS_REPEATED_GUEST","TOTAL_OF_SPECIAL_REQUESTS"
97312,9745,2,0,0,0,0
97313,9745,2,0,0,0,0
97314,9745,2,0,0,0,0
97315,9745,1,0,0,0,0
97316,9745,2,0,0,0,0
97317,9745,2,0,0,0,0
97318,9745,1,0,0,0,0
97319,9745,1,0,0,0,0
97320,9745,2,0,0,0,0
97321,9745,2,0,0,0,1
97322,9745,2,0,0,0,0
97323,9745,2,0,0,0,0
97324,9745,2,0,0,0,0
97325,9745,2,0,0,0,1
97326,9745,2,0,0,0,0
97327,9745,2,0,0,0,1
97328,9745,2,0,0,0,0
97329,9745,1,0,0,0,0
97330,9746,2,0,0,0,0
97331,9746,2,0,0,0,0
97332,9746,2,0,0,0,0
97333,9746,2,0,0,0,0
97334,9746,2,0,0,0,0
97335,9746,2,0,0,0,0
97336,9746,2,0,0,0,0
97337,9746,2,0,0,0,0
97338,9746,2,0,0,0,0
97339,9746,2,0,0,0,0
97340,9746,2,0,0,0,0
97341,9746,1,0,0,0,0
97342,9746,2,0,0,0,0
97343,9746,2,0,0,0,0
97344,9746,1,0,0,0,0
97345,9746,1,0,0,0,0
97346,9746,2,0,0,0,0
97347,9746,2,0,0,0,1
97348,9746,2,0,0,0,0
97349,9746,2,0,0,0,0
97350,9746,2,0,0,0,0
97351,9746,2,0,0,0,1
97352,9746,2,0,0,0,0
97353,9746,2,0,0,0,1
97354,9746,2,0,0,0,0
97355,9746,1,0,0,0,0
97356,9747,2,0,0,0,0
97357,9747,2,0,0,0,0
97358,9748,2,0,0,0,0
97359,9748,2,0,0,0,0
97360,9749,2,0,0,0,1
97361,9750,2,0,0,0,1
97362,9750,2,0,0,0,1
97363,9750,2,0,0,0,0
97364,9751,2,0,0,0,0
97365,9751,2,0,0,0,0
97366,9751,2,0,0,0,0
97367,9751,2,0,0,0,0
97368,9751,2,0,0,0,0
97369,9751,2,0,0,0,0
97370,9751,2,0,0,0,0
97371,9751,2,0,0,0,0
97372,9751,2,0,0,0,0
97373,9751,2,0,0,0,0
97374,9751,2,0,0,0,0
97375,9751,1,0,0,0,0
97376,9751,2,0,0,0,0
97377,9751,2,0,0,0,0
97378,9751,1,0,0,0,0
97379,9751,1,0,0,0,0
97380,9751,2,0,0,0,0
97381,9751,2,0,0,0,1
97382,9751,2,0,0,0,0
97383,9751,2,0,0,0,0
97384,9751,2,0,0,0,0
97385,9751,2,0,0,0,1
97386,9751,2,0,0,0,0
97387,9751,2,0,0,0,1
97388,9751,2,0,0,0,0
97389,9751,1,0,0,0,0
97390,9752,2,0,0,0,0
97391,9753,2,0,0,0,0
97392,9753,2,0,0,0,0
97393,9753,2,0,0,0,0
97394,9753,2,0,0,0,0
97395,9753,2,0,0,0,0
97396,9753,2,0,0,0,0
97397,9753,2,0,0,0,0
97398,9753,2,0,0,0,0
97399,9753,2,0,0,0,0
97400,9753,2,0,0,0,0
97401,9753,2,0,0,0,0
97402,9753,1,0,0,0,0
97403,9753,2,0,0,0,0
97404,9753,2,0,0,0,0
97405,9753,1,0,0,0,0
97406,9753,1,0,0,0,0
97407,9753,2,0,0,0,0
97408,9753,2,0,0,0,1
97409,9753,2,0,0,0,0
97410,9753,2,0,0,0,0
97411,9753,2,0,0,0,0
97412,9753,2,0,0,0,1
97413,9753,2,0,0,0,0
97414,9753,2,0,0,0,1
97415,9753,2,0,0,0,0
97416,9753,1,0,0,0,0
97417,9754,2,0,0,0,0
97418,9754,2,0,0,0,0
97419,9754,2,0,0,0,0
97420,9754,2,0,0,0,0
97421,9754,2,0,0,0,0
97422,9754,2,0,0,0,0
97423,9754,2,0,0,0,0
97424,9754,2,0,0,0,0
97425,9754,2,0,0,0,0
97426,9754,2,0,0,0,0
97427,9754,2,0,0,0,0
97428,9754,1,0,0,0,0
97429,9754,2,0,0,0,0
97430,9754,2,0,0,0,0
97431,9754,1,0,0,0,0
97432,9754,1,0,0,0,0
97433,9754,2,0,0,0,0
97434,9754,2,0,0,0,1
97435,9754,2,0,0,0,0
97436,9754,2,0,0,0,0
97437,9754,2,0,0,0,0
97438,9754,2,0,0,0,1
97439,9754,2,0,0,0,0
97440,9754,2,0,0,0,1
97441,9754,2,0,0,0,0
97442,9754,1,0,0,0,0
97443,9755,2,0,0,0,1
97444,9755,2,0,0,0,1
97445,9755,2,0,0,0,0
97446,9756,2,0,0,0,0
97447,9756,2,0,0,0,0
97448,9757,2,0,0,0,0
97449,9757,2,0,0,0,0
97450,9757,2,0,0,0,0
97451,9757,2,0,0,0,0
97452,9757,2,0,0,0,0
97453,9757,2,0,0,0,0
97454,9757,2,0,0,0,0
97455,9757,2,0,0,0,0
97456,9757,2,0,0,0,0
97457,9757,2,0,0,0,0
97458,9757,2,0,0,0,0
97459,9757,1,0,0,0,0
97460,9757,2,0,0,0,0
97461,9757,2,0,0,0,0
97462,9757,1,0,0,0,0
97463,9757,1,0,0,0,0
97464,9757,2,0,0,0,0
97465,9757,2,0,0,0,1
97466,9757,2,0,0,0,0
97467,9757,2,0,0,0,0
97468,9757,2,0,0,0,0
97469,9757,2,0,0,0,1
97470,9757,2,0,0,0,0
97471,9757,2,0,0,0,1
97472,9757,2,0,0,0,0
97473,9757,1,0,0,0,0
97474,9758,2,1,0,0,1
97475,9758,2,0,0,0,1
97476,9758,2,0,0,0,1
97477,9758,2,0,0,0,1
97478,9758,2,0,0,0,1
97479,9759,2,0,0,0,0
97480,9759,2,0,0,0,0
97481,9760,2,0,0,0,0
97482,9761,2,0,0,0,0
97483,9761,2,0,0,0,0
97484,9761,2,0,0,0,0
97485,9761,2,0,0,0,0
97486,9761,2,0,0,0,0
97487,9761,2,0,0,0,0
97488,9761,2,0,0,0,0
97489,9761,2,0,0,0,0
97490,9761,2,0,0,0,0
97491,9761,2,0,0,0,0
97492,9761,2,0,0,0,0
97493,9761,1,0,0,0,0
97494,9761,2,0,0,0,0
97495,9761,2,0,0,0,0
97496,9761,1,0,0,0,0
97497,9761,1,0,0,0,0
97498,9761,2,0,0,0,0
97499,9761,2,0,0,0,1
97500,9761,2,0,0,0,0
97501,9761,2,0,0,0,0
97502,9761,2,0,0,0,0
97503,9761,2,0,0,0,1
97504,9761,2,0,0,0,0
97505,9761,2,0,0,0,1
97506,9761,2,0,0,0,0
97507,9761,1,0,0,0,0
97508,9762,1,0,0,0,0
97509,9762,1,0,0,0,0
97510,9762,1,0,0,0,0
97511,9763,2,0,0,0,0
97512,9763,2,0,0,0,0
97513,9763,2,0,0,0,0
97514,9763,2,0,0,0,0
97515,9763,2,0,0,0,0
97516,9763,2,0,0,0,0
97517,9763,2,0,0,0,0
97518,9763,2,0,0,0,0
97519,9763,2,0,0,0,0
97520,9763,2,0,0,0,0
97521,9763,2,0,0,0,0
97522,9763,1,0,0,0,0
97523,9763,2,0,0,0,0
97524,9763,2,0,0,0,0
97525,9763,1,0,0,0,0
97526,9763,1,0,0,0,0
97527,9763,2,0,0,0,0
97528,9763,2,0,0,0,1
97529,9763,2,0,0,0,0
97530,9763,2,0,0,0,0
97531,9763,2,0,0,0,0
97532,9763,2,0,0,0,1
97533,9763,2,0,0,0,0
97534,9763,2,0,0,0,1
97535,9763,2,0,0,0,0
97536,9763,1,0,0,0,0
97537,9764,2,0,0,0,0
97538,9764,2,0,0,0,0
97539,9764,2,0,0,0,0
97540,9764,2,0,0,0,0
97541,9764,2,0,0,0,0
97542,9764,2,0,0,0,0
97543,9764,2,0,0,0,0
97544,9764,2,0,0,0,0
97545,9764,2,0,0,0,0
97546,9764,2,0,0,0,0
97547,9764,2,0,0,0,0
97548,9764,1,0,0,0,0
97549,9764,2,0,0,0,0
97550,9764,2,0,0,0,0
97551,9764,1,0,0,0,0
97552,9764,1,0,0,0,0
97553,9764,2,0,0,0,0
97554,9764,2,0,0,0,1
97555,9764,2,0,0,0,0
97556,9764,2,0,0,0,0
97557,9764,2,0,0,0,0
97558,9764,2,0,0,0,1
97559,9764,2,0,0,0,0
97560,9764,2,0,0,0,1
97561,9764,2,0,0,0,0
97562,9764,1,0,0,0,0
97563,9765,1,0,0,0,2
97564,9766,2,1,0,0,3
97565,9766,2,1,0,0,1
97566,9767,2,1,0,0,3
97567,9767,2,1,0,0,1
97568,9768,2,0,0,0,0
97569,9769,2,0,0,0,0
97570,9770,2,0,0,0,0
97571,9770,2,0,0,0,0
97572,9771,2,0,0,0,2
97573,9772,2,0,0,0,0
97574,9772,2,0,0,0,0
97575,9773,2,0,0,0,0
97576,9773,2,0,0,0,0
97577,9773,3,1,0,0,1
97578,9773,2,0,0,0,0
97579,9774,2,0,0,0,3
97580,9775,2,0,0,0,0
97581,9776,2,0,0,0,0
97582,9777,2,0,0,0,1
97583,9777,2,0,0,0,1
97584,9777,2,0,0,0,1
97585,9778,2,0,0,0,1
97586,9778,2,0,0,0,1
97587,9778,2,0,0,0,1
97588,9779,2,0,0,0,1
97589,9779,2,0,0,0,1
97590,9779,2,0,0,0,1
97591,9780,2,0,0,0,1
97592,9780,1,0,0,0,1
97593,9780,2,0,0,0,1
97594,9781,2,0,0,0,1
97595,9782,2,0,0,0,0
97596,9783,2,0,0,0,0
97597,9784,1,0,0,0,0
97598,9785,1,0,0,0,0
97599,9786,2,0,0,0,0
97600,9786,2,0,0,0,0
97601,9787,2,0,0,0,0
97602,9787,2,0,0,0,0
97603,9788,2,0,0,0,1
97604,9789,2,0,0,0,1
97605,9789,2,0,0,0,0
97606,9790,2,0,0,0,1
97607,9880,1,0,0,0,0
97608,9880,1,0,0,0,0
97609,9880,1,0,0,0,0
97610,9880,1,0,0,0,0
97611,9880,1,0,0,0,0
97612,9880,1,0,0,0,0
97613,9880,1,0,0,0,0
97614,9880,1,0,0,0,0
97615,9880,1,0,0,0,0
97616,9880,1,0,0,0,0
97617,9880,1,0,0,0,0
97618,9880,1,0,0,0,0
97619,9880,1,0,0,0,0
97620,9880,1,0,0,0,0
97621,9880,1,0,0,0,0
97622,9880,1,0,0,0,0
97623,9880,1,0,0,0,0
97624,9880,1,0,0,0,0
97625,9880,1,0,0,0,0
97626,9880,1,0,0,0,0
97627,9880,1,0,0,0,0
97628,9880,1,0,0,0,0
97629,9880,1,0,0,0,0
97630,9880,1,0,0,0,0
97631,9880,1,0,0,0,0
97632,9880,1,0,0,0,0
97633,9880,1,0,0,0,0
97634,9880,1,0,0,0,0
97635,9880,1,0,0,0,0
97636,9880,1,0,0,0,0
97637,9880,1,0,0,0,0
97638,9880,1,0,0,0,0
97639,9880,1,0,0,0,0
97640,9880,1,0,0,0,0
97641,9880,1,0,0,0,0
97642,9880,1,0,0,0,0
97643,9880,1,0,0,0,0
97644,9880,1,0,0,0,0
97645,9880,1,0,0,0,0
97646,9880,1,0,0,0,0
97647,9880,1,0,0,0,0
97648,9880,1,0,0,0,0
97649,9880,1,0,0,0,0
97650,9880,1,0,0,0,0
97651,9880,1,0,0,0,0
97652,9880,1,0,0,0,0
97653,9880,1,0,0,0,0
97654,9880,1,0,0,0,0
97655,9880,1,0,0,0,0
97656,9880,1,0,0,0,0
97657,9880,1,0,0,0,0
97658,9880,1,0,0,0,0
97659,9880,1,0,0,0,0
97660,9880,1,0,0,0,0
97661,9880,1,0,0,0,0
97662,9880,1,0,0,0,0
97663,9880,1,0,0,0,0
97664,9880,1,0,0,0,0
97665,9880,1,0,0,0,0
97666,9880,1,0,0,0,0
97667,9880,1,0,0,0,0
97668,9880,1,0,0,0,0
97669,9880,1,0,0,0,0
97670,9880,1,0,0,0,0
97671,9880,1,0,0,0,0
97672,9880,1,0,0,0,0
97673,9880,1,0,0,0,0
97674,9880,1,0,0,0,0
97675,9880,1,0,0,0,0
97676,9880,1,0,0,0,0
97677,9880,1,0,0,0,0
97678,9880,1,0,0,0,0
97679,9880,1,0,0,0,0
97680,9880,1,0,0,0,0
97681,9880,1,0,0,0,0
97682,9880,1,0,0,0,0
97683,9880,1,0,0,0,0
97684,9880,1,0,0,0,0
97685,9880,1,0,0,0,0
97686,9880,1,0,0,0,0
97687,9880,1,0,0,0,0
97688,9880,1,0,0,0,0
97689,9880,1,0,0,0,0
97690,9880,1,0,0,0,0
97691,9880,1,0,0,0,0
97692,9880,1,0,0,0,0
97693,9880,1,0,0,0,0
97694,9880,1,0,0,0,0
97695,9880,1,0,0,0,0
97696,9880,1,0,0,0,0
97697,9880,1,0,0,0,0
97698,9880,1,0,0,0,0
97699,9880,1,0,0,0,0
97700,9880,1,0,0,0,0
97701,9880,1,0,0,0,0
97702,9880,1,0,0,0,0
97703,9880,1,0,0,0,0
97704,9880,1,0,0,0,0
97705,9880,1,0,0,0,0
97706,9880,1,0,0,0,0
97707,9880,1,0,0,0,0
97708,9881,1,0,0,0,0
97709,9881,1,0,0,0,0
97710,9882,1,0,0,0,0
97711,9882,1,0,0,0,0
97712,9882,1,0,0,0,0
97713,9882,1,0,0,0,0
97714,9882,1,0,0,0,0
97715,9882,1,0,0,0,0
97716,9882,1,0,0,0,0
97717,9882,1,0,0,0,0
97718,9882,1,0,0,0,0
97719,9882,1,0,0,0,0
97720,9882,1,0,0,0,0
97721,9882,1,0,0,0,0
97722,9882,1,0,0,0,0
97723,9882,1,0,0,0,0
97724,9882,1,0,0,0,0
97725,9882,1,0,0,0,0
97726,9882,1,0,0,0,0
97727,9882,1,0,0,0,0
97728,9882,1,0,0,0,0
97729,9882,1,0,0,0,0
97730,9882,1,0,0,0,0
97731,9882,1,0,0,0,0
97732,9882,1,0,0,0,0
97733,9882,1,0,0,0,0
97734,9882,1,0,0,0,0
97735,9882,1,0,0,0,0
97736,9882,1,0,0,0,0
97737,9882,1,0,0,0,0
97738,9882,1,0,0,0,0
97739,9882,1,0,0,0,0
97740,9882,1,0,0,0,0
97741,9882,1,0,0,0,0
97742,9882,1,0,0,0,0
97743,9882,1,0,0,0,0
97744,9882,1,0,0,0,0
97745,9882,1,0,0,0,0
97746,9882,1,0,0,0,0
97747,9882,1,0,0,0,0
97748,9882,1,0,0,0,0
97749,9882,1,0,0,0,0
97750,9882,1,0,0,0,0
97751,9882,1,0,0,0,0
97752,9882,1,0,0,0,0
97753,9882,1,0,0,0,0
97754,9882,1,0,0,0,0
97755,9882,1,0,0,0,0
97756,9882,1,0,0,0,0
97757,9882,1,0,0,0,0
97758,9882,1,0,0,0,0
97759,9882,1,0,0,0,0
97760,9882,1,0,0,0,0
97761,9882,1,0,0,0,0
97762,9882,1,0,0,0,0
97763,9882,1,0,0,0,0
97764,9882,1,0,0,0,0
97765,9882,1,0,0,0,0
97766,9882,1,0,0,0,0
97767,9882,1,0,0,0,0
97768,9882,1,0,0,0,0
97769,9882,1,0,0,0,0
97770,9882,1,0,0,0,0
97771,9882,1,0,0,0,0
97772,9882,1,0,0,0,0
97773,9882,1,0,0,0,0
97774,9882,1,0,0,0,0
97775,9882,1,0,0,0,0
97776,9882,1,0,0,0,0
97777,9882,1,0,0,0,0
97778,9882,1,0,0,0,0
97779,9882,1,0,0,0,0
97780,9882,1,0,0,0,0
97781,9882,1,0,0,0,0
97782,9882,1,0,0,0,0
97783,9882,1,0,0,0,0
97784,9882,1,0,0,0,0
97785,9882,1,0,0,0,0
97786,9882,1,0,0,0,0
97787,9882,1,0,0,0,0
97788,9882,1,0,0,0,0
97789,9882,1,0,0,0,0
97790,9882,1,0,0,0,0
97791,9882,1,0,0,0,0
97792,9882,1,0,0,0,0
97793,9882,1,0,0,0,0
97794,9882,1,0,0,0,0
97795,9882,1,0,0,0,0
97796,9882,1,0,0,0,0
97797,9882,1,0,0,0,0
97798,9882,1,0,0,0,0
97799,9882,1,0,0,0,0
97800,9882,1,0,0,0,0
97801,9882,1,0,0,0,0
97802,9882,1,0,0,0,0
97803,9882,1,0,0,0,0
97804,9882,1,0,0,0,0
97805,9882,1,0,0,0,0
97806,9882,1,0,0,0,0
97807,9882,1,0,0,0,0
97808,9882,1,0,0,0,0
97809,9882,1,0,0,0,0
97810,9882,1,0,0,0,0
97811,9883,1,0,0,0,0
97812,9883,1,0,0,0,0
97813,9883,1,0,0,0,0
97814,9883,1,0,0,0,0
97815,9883,1,0,0,0,0
97816,9883,1,0,0,0,0
97817,9883,1,0,0,0,0
97818,9883,1,0,0,0,0
97819,9883,1,0,0,0,0
97820,9883,1,0,0,0,0
97821,9883,1,0,0,0,0
97822,9883,1,0,0,0,0
97823,9883,1,0,0,0,0
97824,9883,1,0,0,0,0
97825,9883,1,0,0,0,0
97826,9883,1,0,0,0,0
97827,9883,1,0,0,0,0
97828,9883,1,0,0,0,0
97829,9883,1,0,0,0,0
97830,9883,1,0,0,0,0
97831,9883,1,0,0,0,0
97832,9883,1,0,0,0,0
97833,9883,1,0,0,0,0
97834,9883,1,0,0,0,0
97835,9883,1,0,0,0,0
97836,9883,1,0,0,0,0
97837,9883,1,0,0,0,0
97838,9883,1,0,0,0,0
97839,9883,1,0,0,0,0
97840,9883,1,0,0,0,0
97841,9883,1,0,0,0,0
97842,9883,1,0,0,0,0
97843,9883,1,0,0,0,0
97844,9883,1,0,0,0,0
97845,9883,1,0,0,0,0
97846,9883,1,0,0,0,0
97847,9883,1,0,0,0,0
97848,9883,1,0,0,0,0
97849,9883,1,0,0,0,0
97850,9883,1,0,0,0,0
97851,9883,1,0,0,0,0
97852,9883,1,0,0,0,0
97853,9883,1,0,0,0,0
97854,9883,1,0,0,0,0
97855,9883,1,0,0,0,0
97856,9883,1,0,0,0,0
97857,9883,1,0,0,0,0
97858,9883,1,0,0,0,0
97859,9883,1,0,0,0,0
97860,9883,1,0,0,0,0
97861,9883,1,0,0,0,0
97862,9883,1,0,0,0,0
97863,9883,1,0,0,0,0
97864,9883,1,0,0,0,0
97865,9883,1,0,0,0,0
97866,9883,1,0,0,0,0
97867,9883,1,0,0,0,0
97868,9883,1,0,0,0,0
97869,9883,1,0,0,0,0
97870,9883,1,0,0,0,0
97871,9883,1,0,0,0,0
97872,9883,1,0,0,0,0
97873,9883,1,0,0,0,0
97874,9883,1,0,0,0,0
97875,9883,1,0,0,0,0
97876,9883,1,0,0,0,0
97877,9883,1,0,0,0,0
97878,9883,1,0,0,0,0
97879,9883,1,0,0,0,0
97880,9883,1,0,0,0,0
97881,9883,1,0,0,0,0
97882,9883,1,0,0,0,0
97883,9883,1,0,0,0,0
97884,9883,1,0,0,0,0
97885,9883,1,0,0,0,0
97886,9883,1,0,0,0,0
97887,9883,1,0,0,0,0
97888,9883,1,0,0,0,0
97889,9883,1,0,0,0,0
97890,9883,1,0,0,0,0
97891,9883,1,0,0,0,0
97892,9883,1,0,0,0,0
97893,9883,1,0,0,0,0
97894,9883,1,0,0,0,0
97895,9883,1,0,0,0,0
97896,9883,1,0,0,0,0
97897,9883,1,0,0,0,0
97898,9883,1,0,0,0,0
97899,9883,1,0,0,0,0
97900,9883,1,0,0,0,0
97901,9883,1,0,0,0,0
97902,9883,1,0,0,0,0
97903,9883,1,0,0,0,0
97904,9883,1,0,0,0,0
97905,9883,1,0,0,0,0
97906,9883,1,0,0,0,0
97907,9883,1,0,0,0,0
97908,9883,1,0,0,0,0
97909,9883,1,0,0,0,0
97910,9883,1,0,0,0,0
97911,9883,1,0,0,0,0
97912,9884,1,0,0,0,0
97913,9884,1,0,0,0,0
97914,9885,2,0,0,1,0
97915,9885,1,0,0,0,0
97916,9885,1,0,0,0,0
97917,9885,2,0,0,0,1
97918,9885,2,0,0,1,1
97919,9885,1,0,0,0,0
97920,9885,1,0,0,0,0
97921,9885,2,0,0,1,0
97922,9886,1,0,0,0,0
97923,9886,1,0,0,0,0
97924,9886,1,0,0,0,0
97925,9886,1,0,0,0,0
97926,9886,1,0,0,0,0
97927,9886,1,0,0,0,0
97928,9886,1,0,0,0,0
97929,9886,1,0,0,0,0
97930,9886,1,0,0,0,0
97931,9886,1,0,0,0,0
97932,9886,1,0,0,0,0
97933,9886,1,0,0,0,0
97934,9886,1,0,0,0,0
97935,9886,1,0,0,0,0
97936,9886,1,0,0,0,0
97937,9886,1,0,0,0,0
97938,9886,1,0,0,0,0
97939,9886,1,0,0,0,0
97940,9886,1,0,0,0,0
97941,9886,1,0,0,0,0
97942,9886,1,0,0,0,0
97943,9886,1,0,0,0,0
97944,9886,1,0,0,0,0
97945,9886,1,0,0,0,0
97946,9886,1,0,0,0,0
97947,9886,1,0,0,0,0
97948,9886,1,0,0,0,0
97949,9886,1,0,0,0,0
97950,9886,1,0,0,0,0
97951,9886,1,0,0,0,0
97952,9886,1,0,0,0,0
97953,9886,1,0,0,0,0
97954,9886,1,0,0,0,0
97955,9886,1,0,0,0,0
97956,9886,1,0,0,0,0
97957,9886,1,0,0,0,0
97958,9886,1,0,0,0,0
97959,9886,1,0,0,0,0
97960,9886,1,0,0,0,0
97961,9886,1,0,0,0,0
97962,9886,1,0,0,0,0
97963,9886,1,0,0,0,0
97964,9886,1,0,0,0,0
97965,9886,1,0,0,0,0
97966,9886,1,0,0,0,0
97967,9886,1,0,0,0,0
97968,9886,1,0,0,0,0
97969,9886,1,0,0,0,0
97970,9886,1,0,0,0,0
97971,9886,1,0,0,0,0
97972,9886,1,0,0,0,0
97973,9886,1,0,0,0,0
97974,9886,1,0,0,0,0
97975,9886,1,0,0,0,0
97976,9886,1,0,0,0,0
97977,9886,1,0,0,0,0
97978,9886,1,0,0,0,0
97979,9886,1,0,0,0,0
97980,9886,1,0,0,0,0
97981,9886,1,0,0,0,0
97982,9886,1,0,0,0,0
97983,9886,1,0,0,0,0
97984,9886,1,0,0,0,0
97985,9886,1,0,0,0,0
97986,9886,1,0,0,0,0
97987,9886,1,0,0,0,0
97988,9886,1,0,0,0,0
97989,9886,1,0,0,0,0
97990,9886,1,0,0,0,0
97991,9886,1,0,0,0,0
97992,9886,1,0,0,0,0
97993,9886,1,0,0,0,0
97994,9886,1,0,0,0,0
97995,9886,1,0,0,0,0
97996,9886,1,0,0,0,0
97997,9886,1,0,0,0,0
97998,9886,1,0,0,0,0
97999,9886,1,0,0,0,0
98000,9886,1,0,0,0,0
98001,9886,1,0,0,0,0
98002,9886,1,0,0,0,0
98003,9886,1,0,0,0,0
98004,9886,1,0,0,0,0
98005,9886,1,0,0,0,0
98006,9886,1,0,0,0,0
98007,9886,1,0,0,0,0
98008,9886,1,0,0,0,0
98009,9886,1,0,0,0,0
98010,9886,1,0,0,0,0
98011,9886,1,0,0,0,0
98012,9886,1,0,0,0,0
98013,9886,1,0,0,0,0
98014,9886,1,0,0,0,0
98015,9886,1,0,0,0,0
98016,9886,1,0,0,0,0
98017,9886,1,0,0,0,0
98018,9886,1,0,0,0,0
98019,9886,1,0,0,0,0
98020,9886,1,0,0,0,0
98021,9886,1,0,0,0,0
98022,9886,1,0,0,0,0
98023,9887,1,0,0,0,0
98024,9887,1,0,0,0,0
98025,9887,1,0,0,0,0
98026,9887,1,0,0,0,0
98027,9887,1,0,0,0,0
98028,9887,1,0,0,0,0
98029,9887,1,0,0,0,0
98030,9887,1,0,0,0,0
98031,9887,1,0,0,0,0
98032,9887,1,0,0,0,0
98033,9887,1,0,0,0,0
98034,9887,1,0,0,0,0
98035,9887,1,0,0,0,0
98036,9887,1,0,0,0,0
98037,9887,1,0,0,0,0
98038,9887,1,0,0,0,0
98039,9887,1,0,0,0,0
98040,9887,1,0,0,0,0
98041,9887,1,0,0,0,0
98042,9887,1,0,0,0,0
98043,9887,1,0,0,0,0
98044,9887,1,0,0,0,0
98045,9887,1,0,0,0,0
98046,9887,1,0,0,0,0
98047,9887,1,0,0,0,0
98048,9887,1,0,0,0,0
98049,9887,1,0,0,0,0
98050,9887,1,0,0,0,0
98051,9887,1,0,0,0,0
98052,9887,1,0,0,0,0
98053,9887,1,0,0,0,0
98054,9887,1,0,0,0,0
98055,9887,1,0,0,0,0
98056,9887,1,0,0,0,0
98057,9887,1,0,0,0,0
98058,9887,1,0,0,0,0
98059,9887,1,0,0,0,0
98060,9887,1,0,0,0,0
98061,9887,1,0,0,0,0
98062,9887,1,0,0,0,0
98063,9887,1,0,0,0,0
98064,9887,1,0,0,0,0
98065,9887,1,0,0,0,0
98066,9887,1,0,0,0,0
98067,9887,1,0,0,0,0
98068,9887,1,0,0,0,0
98069,9887,1,0,0,0,0
98070,9887,1,0,0,0,0
98071,9887,1,0,0,0,0
98072,9887,1,0,0,0,0
98073,9887,1,0,0,0,0
98074,9887,1,0,0,0,0
98075,9887,1,0,0,0,0
98076,9887,1,0,0,0,0
98077,9887,1,0,0,0,0
98078,9887,1,0,0,0,0
98079,9887,1,0,0,0,0
98080,9887,1,0,0,0,0
98081,9887,1,0,0,0,0
98082,9887,1,0,0,0,0
98083,9887,1,0,0,0,0
98084,9887,1,0,0,0,0
98085,9887,1,0,0,0,0
98086,9887,1,0,0,0,0
98087,9887,1,0,0,0,0
98088,9887,1,0,0,0,0
98089,9887,1,0,0,0,0
98090,9887,1,0,0,0,0
98091,9887,1,0,0,0,0
98092,9887,1,0,0,0,0
98093,9887,1,0,0,0,0
98094,9887,1,0,0,0,0
98095,9887,1,0,0,0,0
98096,9887,1,0,0,0,0
98097,9887,1,0,0,0,0
98098,9887,1,0,0,0,0
98099,9887,1,0,0,0,0
98100,9887,1,0,0,0,0
98101,9887,1,0,0,0,0
98102,9887,1,0,0,0,0
98103,9887,1,0,0,0,0
98104,9887,1,0,0,0,0
98105,9887,1,0,0,0,0
98106,9887,1,0,0,0,0
98107,9887,1,0,0,0,0
98108,9887,1,0,0,0,0
98109,9887,1,0,0,0,0
98110,9887,1,0,0,0,0
98111,9887,1,0,0,0,0
98112,9887,1,0,0,0,0
98113,9887,1,0,0,0,0
98114,9887,1,0,0,0,0
98115,9887,1,0,0,0,0
98116,9887,1,0,0,0,0
98117,9887,1,0,0,0,0
98118,9887,1,0,0,0,0
98119,9887,1,0,0,0,0
98120,9887,1,0,0,0,0
98121,9887,1,0,0,0,0
98122,9887,1,0,0,0,0
98123,9887,1,0,0,0,0
98124,9888,1,0,0,0,0
98125,9888,1,0,0,0,0
98126,9888,1,0,0,0,0
98127,9888,1,0,0,0,0
98128,9888,1,0,0,0,0
98129,9888,1,0,0,0,0
98130,9888,1,0,0,0,0
98131,9888,1,0,0,0,0
98132,9888,1,0,0,0,0
98133,9888,1,0,0,0,0
98134,9888,1,0,0,0,0
98135,9888,1,0,0,0,0
98136,9888,1,0,0,0,0
98137,9888,1,0,0,0,0
98138,9888,1,0,0,0,0
98139,9888,1,0,0,0,0
98140,9888,1,0,0,0,0
98141,9888,1,0,0,0,0
98142,9888,1,0,0,0,0
98143,9888,1,0,0,0,0
98144,9888,1,0,0,0,0
98145,9888,1,0,0,0,0
98146,9888,1,0,0,0,0
98147,9888,1,0,0,0,0
98148,9888,1,0,0,0,0
98149,9888,1,0,0,0,0
98150,9888,1,0,0,0,0
98151,9888,1,0,0,0,0
98152,9888,1,0,0,0,0
98153,9888,1,0,0,0,0
98154,9888,1,0,0,0,0
98155,9888,1,0,0,0,0
98156,9888,1,0,0,0,0
98157,9888,1,0,0,0,0
98158,9888,1,0,0,0,0
98159,9888,1,0,0,0,0
98160,9888,1,0,0,0,0
98161,9888,1,0,0,0,0
98162,9888,1,0,0,0,0
98163,9888,1,0,0,0,0
98164,9888,1,0,0,0,0
98165,9888,1,0,0,0,0
98166,9888,1,0,0,0,0
98167,9888,1,0,0,0,0
98168,9888,1,0,0,0,0
98169,9888,1,0,0,0,0
98170,9888,1,0,0,0,0
98171,9888,1,0,0,0,0
98172,9888,1,0,0,0,0
98173,9888,1,0,0,0,0
98174,9888,1,0,0,0,0
98175,9888,1,0,0,0,0
98176,9888,1,0,0,0,0
98177,9888,1,0,0,0,0
98178,9888,1,0,0,0,0
98179,9888,1,0,0,0,0
98180,9888,1,0,0,0,0
98181,9888,1,0,0,0,0
